transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00483,2026-01-19T12:05:09Z,128.93,pharmacy,SG,True,False
txn_0000326,card_00479,2026-01-24T07:48:25Z,49.54,pharmacy,AE,False,False
txn_0000327,card_00448,2026-01-20T19:37:17Z,261.61,utilities,US,False,False
txn_0000328,card_00829,2026-01-23T13:13:19Z,14.5,online_retail,AE,True,False
txn_0000329,card_00590,2026-01-24T09:40:03Z,444.71,restaurant,GB,True,False
txn_0000330,card_00861,2026-01-01T12:14:54Z,8.84,restaurant,GB,True,False
txn_0000331,card_00739,2026-01-18T03:36:17Z,131.75,online_retail,AE,True,False
txn_0000332,card_00493,2026-01-21T00:34:11Z,30.36,electronics,IN,True,False
txn_0000333,card_00356,2026-01-14T23:59:30Z,25.14,electronics,US,True,False
txn_0000334,card_00476,2026-01-23T12:53:06Z,48.92,pharmacy,AE,True,False
txn_0000335,card_00850,2026-01-01T01:29:32Z,334.91,entertainment,US,False,False
txn_0000336,card_00079,2026-01-04T08:27:01Z,424.39,electronics,DE,False,False
txn_0000337,card_00300,2026-01-11T07:30:34Z,68.0,grocery,AE,False,False
txn_0000338,card_00089,2026-01-29T21:29:31Z,196.69,online_retail,US,False,False
txn_0000339,card_00618,2026-01-30T06:45:45Z,100.28,electronics,US,True,False
txn_0000340,card_00778,2026-01-16T12:45:01Z,139.77,electronics,GB,True,False
txn_0000341,card_00376,2026-01-07T12:44:50Z,144.24,travel,SG,False,False
txn_0000342,card_00240,2026-01-03T22:34:54Z,76.17,grocery,US,True,False
txn_0000343,card_00222,2026-01-16T05:46:17Z,40.99,restaurant,SG,False,False
txn_0000344,card_00708,2026-01-02T13:42:15Z,32.3,restaurant,US,True,False
txn_0000345,card_00013,2026-01-11T02:45:33Z,63.35,utilities,SG,False,False
txn_0000346,card_00847,2026-01-30T17:50:57Z,20.65,restaurant,SG,True,False
txn_0000347,card_00458,2026-01-14T17:20:06Z,192.39,pharmacy,US,True,False
txn_0000348,card_00180,2026-01-13T10:43:50Z,123.86,grocery,AE,True,False
txn_0000349,card_00489,2026-01-30T10:08:10Z,51.56,electronics,US,True,False
txn_0000350,card_00855,2026-01-24T06:08:20Z,364.83,electronics,SG,False,False
txn_0000351,card_00139,2026-01-15T12:49:46Z,85.96,online_retail,US,True,False
txn_0000352,card_00272,2026-01-11T12:57:50Z,48.68,atm_withdrawal,US,False,False
txn_0000353,card_00097,2026-01-10T06:20:04Z,8.05,restaurant,SG,True,False
txn_0000354,card_00323,2026-01-04T05:41:29Z,143.85,online_retail,DE,True,False
txn_0000355,card_00237,2026-01-24T19:15:13Z,10.02,pharmacy,GB,False,False
txn_0000356,card_00328,2026-01-18T16:23:20Z,433.37,pharmacy,IN,False,False
txn_0000357,card_00451,2026-01-08T21:27:01Z,56.73,travel,AE,True,False
txn_0000358,card_00217,2026-01-01T23:54:55Z,52.04,utilities,US,True,False
txn_0000359,card_00254,2026-01-25T13:59:23Z,8.69,entertainment,AE,False,False
txn_0000360,card_00088,2026-01-25T23:44:45Z,13.02,grocery,DE,False,False
txn_0000361,card_00431,2026-01-22T16:57:48Z,80.76,online_retail,SG,False,False
txn_0000362,card_00454,2026-01-23T02:03:15Z,389.92,pharmacy,DE,False,True
txn_0000363,card_00688,2026-01-30T17:36:39Z,38.79,atm_withdrawal,SG,False,False
txn_0000364,card_00368,2026-01-16T06:21:49Z,123.6,fuel,IN,False,False
txn_0000365,card_00283,2026-01-07T02:20:13Z,40.75,entertainment,IN,True,False
txn_0000366,card_00760,2026-01-27T18:38:40Z,54.63,travel,SG,False,False
txn_0000367,card_00426,2026-01-16T04:21:19Z,73.61,entertainment,US,True,False
txn_0000368,card_00708,2026-01-20T14:28:16Z,51.34,atm_withdrawal,SG,True,False
txn_0000369,card_00415,2026-01-28T20:39:58Z,56.37,pharmacy,SG,True,False
txn_0000370,card_00622,2026-01-24T19:49:35Z,17.57,fuel,AE,True,False
txn_0000371,card_00035,2026-01-13T13:20:16Z,324.09,online_retail,AE,True,False
txn_0000372,card_00547,2026-01-23T15:20:58Z,37.57,atm_withdrawal,US,False,False
txn_0000373,card_00256,2026-01-04T16:21:34Z,331.71,entertainment,GB,False,False
txn_0000374,card_00660,2026-01-03T07:11:30Z,190.79,fuel,DE,True,False
txn_0000375,card_00383,2026-01-03T02:32:14Z,40.65,fuel,US,False,False
txn_0000376,card_00356,2026-01-29T18:02:49Z,9.84,entertainment,US,True,False
txn_0000377,card_00793,2026-01-20T19:03:41Z,67.21,atm_withdrawal,SG,True,False
txn_0000378,card_00106,2026-01-21T14:28:32Z,286.05,restaurant,IN,False,False
txn_0000379,card_00248,2026-01-17T13:24:39Z,52.58,travel,AE,False,False
txn_0000380,card_00247,2026-01-25T03:27:39Z,486.15,fuel,SG,False,False
txn_0000381,card_00710,2026-01-27T18:16:31Z,210.97,pharmacy,DE,True,False
txn_0000382,card_00865,2026-01-09T05:41:46Z,632.07,travel,AE,True,True
txn_0000383,card_00843,2026-01-24T13:18:00Z,25.45,pharmacy,DE,False,False
txn_0000384,card_00411,2026-01-24T16:22:04Z,54.28,fuel,SG,False,False
txn_0000385,card_00389,2026-01-27T21:35:18Z,213.0,pharmacy,IN,False,False
txn_0000386,card_00735,2026-01-09T10:19:05Z,13.11,travel,IN,False,False
txn_0000387,card_00279,2026-01-06T18:29:54Z,101.11,restaurant,GB,True,False
txn_0000388,card_00741,2026-01-16T19:38:21Z,86.15,fuel,AE,True,False
txn_0000389,card_00434,2026-01-08T11:16:45Z,144.25,grocery,US,True,False
txn_0000390,card_00233,2026-01-30T13:49:19Z,67.82,electronics,AE,True,False
txn_0000391,card_00059,2026-01-08T01:54:07Z,121.43,atm_withdrawal,US,True,False
txn_0000392,card_00273,2026-01-20T05:43:46Z,76.53,entertainment,AE,False,False
txn_0000393,card_00749,2026-01-12T07:52:33Z,126.03,atm_withdrawal,IN,True,False
txn_0000394,card_00787,2026-01-27T22:35:55Z,121.32,fuel,GB,True,False
txn_0000395,card_00130,2026-01-28T10:49:24Z,21.71,atm_withdrawal,US,False,False
txn_0000396,card_00480,2026-01-02T13:02:56Z,5.33,pharmacy,IN,True,False
txn_0000397,card_00693,2026-01-10T16:10:53Z,44.81,travel,SG,True,True
txn_0000398,card_00283,2026-01-27T17:00:13Z,10.66,atm_withdrawal,SG,True,False
txn_0000399,card_00594,2026-01-03T02:13:57Z,36.79,pharmacy,GB,True,False
txn_0000400,card_00110,2026-01-24T00:33:06Z,205.28,utilities,IN,False,False
txn_0000401,card_00231,2026-01-14T09:05:20Z,241.53,grocery,US,True,False
txn_0000402,card_00743,2026-01-17T09:13:10Z,52.98,electronics,SG,False,False
txn_0000403,card_00853,2026-01-27T09:41:27Z,102.9,travel,GB,True,False
txn_0000404,card_00487,2026-01-30T14:56:25Z,39.56,pharmacy,SG,False,False
txn_0000405,card_00541,2026-01-25T08:44:47Z,209.06,utilities,GB,False,False
txn_0000406,card_00509,2026-01-14T14:23:31Z,8.41,online_retail,SG,True,False
txn_0000407,card_00740,2026-01-06T06:17:53Z,254.24,online_retail,SG,False,False
txn_0000408,card_00394,2026-01-02T02:46:37Z,10.74,atm_withdrawal,US,False,False
txn_0000409,card_00510,2026-01-27T07:28:55Z,36.23,entertainment,AE,True,False
txn_0000410,card_00868,2026-01-12T17:51:52Z,300.64,entertainment,AE,True,False
txn_0000411,card_00845,2026-01-04T14:16:40Z,13.98,restaurant,AE,True,False
txn_0000412,card_00282,2026-01-19T12:48:13Z,359.71,fuel,IN,True,False
txn_0000413,card_00099,2026-01-16T09:29:15Z,90.93,atm_withdrawal,IN,False,False
txn_0000414,card_00773,2026-01-29T21:49:58Z,182.76,grocery,IN,True,False
txn_0000415,card_00619,2026-01-21T07:32:59Z,68.35,travel,IN,True,False
txn_0000416,card_00770,2026-01-10T14:41:22Z,91.45,pharmacy,SG,False,False
txn_0000417,card_00196,2026-01-11T21:48:29Z,179.15,restaurant,AE,True,False
txn_0000418,card_00555,2026-01-18T19:18:57Z,41.14,pharmacy,SG,True,False
txn_0000419,card_00005,2026-01-09T16:03:27Z,179.92,grocery,AE,False,False
txn_0000420,card_00622,2026-01-10T20:02:59Z,33.53,atm_withdrawal,DE,False,False
txn_0000421,card_00303,2026-01-11T19:47:22Z,141.64,restaurant,GB,False,False
txn_0000422,card_00431,2026-01-20T04:20:21Z,30.41,grocery,IN,True,False
txn_0000423,card_00254,2026-01-08T02:41:33Z,75.46,pharmacy,GB,False,False
txn_0000424,card_00770,2026-01-17T15:01:46Z,201.41,pharmacy,IN,False,False
txn_0000425,card_00284,2026-01-12T07:24:53Z,18.92,atm_withdrawal,IN,False,False
txn_0000426,card_00840,2026-01-11T16:15:50Z,92.53,grocery,GB,True,False
txn_0000427,card_00439,2026-01-19T11:52:03Z,56.46,atm_withdrawal,SG,False,False
txn_0000428,card_00333,2026-01-15T00:41:46Z,38.26,grocery,IN,False,False
txn_0000429,card_00634,2026-01-04T01:37:59Z,115.21,atm_withdrawal,US,True,False
txn_0000430,card_00348,2026-01-22T10:25:10Z,49.44,fuel,AE,False,False
txn_0000431,card_00476,2026-01-02T08:27:06Z,85.34,pharmacy,SG,True,False
txn_0000432,card_00238,2026-01-23T01:44:55Z,256.6,electronics,AE,True,False
txn_0000433,card_00129,2026-01-09T00:03:53Z,51.36,restaurant,GB,False,False
txn_0000434,card_00461,2026-01-26T14:19:46Z,16.6,restaurant,US,False,False
txn_0000435,card_00577,2026-01-09T20:52:13Z,64.74,atm_withdrawal,SG,True,False
txn_0000436,card_00730,2026-01-06T17:12:52Z,64.62,pharmacy,US,False,False
txn_0000437,card_00007,2026-01-15T23:10:20Z,324.42,travel,US,True,False
txn_0000438,card_00573,2026-01-11T13:33:18Z,28.98,entertainment,IN,False,False
txn_0000439,card_00561,2026-01-12T22:50:49Z,67.07,electronics,AE,False,False
txn_0000440,card_00616,2026-01-06T18:10:53Z,52.77,utilities,AE,True,False
txn_0000441,card_00228,2026-01-26T16:47:50Z,18.09,fuel,US,False,False
txn_0000442,card_00056,2026-01-10T07:25:11Z,16.15,utilities,AE,True,False
txn_0000443,card_00417,2026-01-30T05:53:11Z,17.58,atm_withdrawal,SG,True,False
txn_0000444,card_00661,2026-01-19T21:14:33Z,325.18,restaurant,GB,False,False
txn_0000445,card_00304,2026-01-27T23:50:23Z,22.72,fuel,IN,True,False
txn_0000446,card_00619,2026-01-29T09:08:10Z,48.29,grocery,DE,False,False
txn_0000447,card_00066,2026-01-05T07:12:44Z,187.62,pharmacy,IN,True,False
txn_0000448,card_00119,2026-01-30T11:00:15Z,237.95,pharmacy,IN,True,False
txn_0000449,card_00010,2026-01-07T14:07:32Z,227.5,online_retail,US,True,False
txn_0000450,card_00123,2026-01-29T15:43:32Z,12.01,pharmacy,SG,True,False
txn_0000451,card_00418,2026-01-11T11:51:31Z,37.95,travel,GB,False,False
txn_0000452,card_00425,2026-01-15T14:48:23Z,163.17,grocery,AE,True,False
txn_0000453,card_00099,2026-01-07T01:52:15Z,31.29,grocery,DE,True,False
txn_0000454,card_00393,2026-01-11T10:18:19Z,148.13,travel,SG,True,False
txn_0000455,card_00899,2026-01-22T06:33:51Z,84.56,fuel,DE,False,False
txn_0000456,card_00691,2026-01-08T00:52:29Z,85.16,restaurant,AE,True,False
txn_0000457,card_00823,2026-01-15T23:50:00Z,614.26,travel,DE,True,False
txn_0000458,card_00199,2026-01-19T22:53:37Z,66.88,electronics,GB,True,False
txn_0000459,card_00599,2026-01-09T04:31:11Z,87.72,fuel,AE,True,True
txn_0000460,card_00084,2026-01-17T21:08:10Z,12.48,entertainment,SG,False,False
txn_0000461,card_00867,2026-01-09T21:23:51Z,29.97,fuel,IN,False,False
txn_0000462,card_00425,2026-01-14T11:18:31Z,91.85,travel,AE,False,False
txn_0000463,card_00006,2026-01-04T15:22:05Z,155.76,utilities,SG,True,False
txn_0000464,card_00671,2026-01-10T01:11:12Z,32.89,restaurant,GB,False,False
txn_0000465,card_00463,2026-01-17T09:44:29Z,64.44,electronics,US,True,False
txn_0000466,card_00806,2026-01-19T06:54:17Z,32.38,travel,IN,False,False
txn_0000467,card_00189,2026-01-12T19:33:55Z,37.79,utilities,DE,True,False
txn_0000468,card_00655,2026-01-28T07:19:59Z,95.77,fuel,IN,True,False
txn_0000469,card_00618,2026-01-01T10:50:01Z,487.04,online_retail,DE,False,False
txn_0000470,card_00373,2026-01-19T00:53:28Z,381.27,electronics,SG,True,False
txn_0000471,card_00163,2026-01-14T22:05:24Z,32.9,utilities,DE,False,False
txn_0000472,card_00293,2026-01-17T13:17:38Z,10.57,travel,GB,True,False
txn_0000473,card_00504,2026-01-12T21:31:42Z,127.14,atm_withdrawal,GB,True,False
txn_0000474,card_00099,2026-01-23T10:42:39Z,43.9,travel,SG,False,False
txn_0000475,card_00193,2026-01-05T23:06:29Z,187.66,fuel,DE,False,False
txn_0000476,card_00182,2026-01-21T17:23:08Z,22.35,online_retail,DE,False,False
txn_0000477,card_00174,2026-01-07T23:53:10Z,100.77,utilities,GB,True,False
txn_0000478,card_00287,2026-01-22T06:16:37Z,50.04,entertainment,DE,True,False
txn_0000479,card_00788,2026-01-09T18:49:07Z,114.16,restaurant,SG,False,False
txn_0000480,card_00069,2026-01-12T23:39:43Z,377.75,online_retail,IN,True,False
txn_0000481,card_00399,2026-01-12T08:29:48Z,1312.54,grocery,SG,True,False
txn_0000482,card_00022,2026-01-27T13:27:07Z,81.18,grocery,US,True,True
txn_0000483,card_00787,2026-01-10T14:30:51Z,88.31,electronics,SG,True,False
txn_0000484,card_00115,2026-01-24T19:23:26Z,52.96,travel,US,False,False
txn_0000485,card_00577,2026-01-05T10:13:56Z,72.16,travel,SG,True,False
txn_0000486,card_00612,2026-01-18T10:19:08Z,49.49,travel,IN,True,False
txn_0000487,card_00230,2026-01-20T05:27:23Z,46.01,atm_withdrawal,GB,True,False
txn_0000488,card_00502,2026-01-07T16:26:19Z,88.57,utilities,SG,False,False
txn_0000489,card_00803,2026-01-27T22:24:59Z,607.06,fuel,IN,False,False
txn_0000490,card_00774,2026-01-18T21:51:48Z,302.36,travel,GB,False,False
txn_0000491,card_00108,2026-01-25T07:07:38Z,39.57,utilities,IN,False,False
txn_0000492,card_00323,2026-01-24T03:45:41Z,53.92,online_retail,SG,False,False
txn_0000493,card_00001,2026-01-13T05:04:30Z,129.13,pharmacy,GB,True,False
txn_0000494,card_00529,2026-01-02T15:12:10Z,93.7,fuel,SG,True,False
txn_0000495,card_00746,2026-01-18T05:51:13Z,63.18,fuel,GB,True,False
txn_0000496,card_00202,2026-01-20T12:56:03Z,425.06,grocery,AE,False,True
txn_0000497,card_00645,2026-01-24T04:41:58Z,20.0,atm_withdrawal,DE,False,False
txn_0000498,card_00689,2026-01-25T22:41:00Z,61.84,grocery,US,True,False
txn_0000499,card_00095,2026-01-30T08:57:51Z,12.43,fuel,DE,True,False
