transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00586,2026-01-15T11:01:48Z,48.42,fuel,US,True,False
txn_0000326,card_00325,2026-01-03T14:32:18Z,645.82,pharmacy,DE,False,False
txn_0000327,card_00286,2026-01-01T18:48:41Z,175.14,travel,US,True,False
txn_0000328,card_00629,2026-01-24T18:04:40Z,29.9,utilities,GB,False,False
txn_0000329,card_00852,2026-01-05T07:28:59Z,128.79,online_retail,AE,True,False
txn_0000330,card_00756,2026-01-26T08:09:21Z,212.23,restaurant,US,True,False
txn_0000331,card_00008,2026-01-21T14:48:14Z,141.87,entertainment,US,False,False
txn_0000332,card_00626,2026-01-27T10:08:46Z,119.12,restaurant,IN,False,False
txn_0000333,card_00485,2026-01-06T03:19:10Z,24.4,fuel,DE,True,False
txn_0000334,card_00333,2026-01-20T18:50:30Z,547.33,grocery,DE,True,False
txn_0000335,card_00309,2026-01-08T11:24:52Z,130.56,grocery,US,True,False
txn_0000336,card_00119,2026-01-05T14:27:00Z,13.33,utilities,DE,True,False
txn_0000337,card_00506,2026-01-20T07:14:02Z,302.59,online_retail,GB,False,False
txn_0000338,card_00280,2026-01-02T05:58:55Z,67.0,grocery,SG,False,False
txn_0000339,card_00647,2026-01-30T06:48:28Z,50.49,online_retail,GB,True,False
txn_0000340,card_00134,2026-01-20T06:04:48Z,53.92,online_retail,AE,True,False
txn_0000341,card_00136,2026-01-25T11:04:03Z,69.55,atm_withdrawal,DE,False,False
txn_0000342,card_00675,2026-01-26T07:02:56Z,61.51,travel,GB,False,False
txn_0000343,card_00045,2026-01-02T04:22:08Z,89.5,grocery,AE,False,True
txn_0000344,card_00878,2026-01-06T02:31:02Z,83.02,electronics,SG,True,False
txn_0000345,card_00298,2026-01-12T01:38:20Z,61.04,electronics,DE,True,False
txn_0000346,card_00606,2026-01-09T23:15:43Z,68.49,entertainment,IN,True,False
txn_0000347,card_00785,2026-01-03T09:17:38Z,285.04,online_retail,US,False,False
txn_0000348,card_00461,2026-01-08T21:45:21Z,29.37,travel,DE,True,False
txn_0000349,card_00602,2026-01-24T17:40:03Z,521.04,travel,US,True,False
txn_0000350,card_00900,2026-01-25T16:15:39Z,28.39,electronics,DE,True,False
txn_0000351,card_00465,2026-01-29T11:54:21Z,163.02,online_retail,US,False,False
txn_0000352,card_00673,2026-01-24T20:09:07Z,167.07,restaurant,GB,True,False
txn_0000353,card_00597,2026-01-26T19:04:44Z,150.57,entertainment,AE,True,False
txn_0000354,card_00697,2026-01-13T02:48:12Z,253.91,grocery,GB,False,False
txn_0000355,card_00158,2026-01-16T00:14:09Z,40.41,pharmacy,IN,False,False
txn_0000356,card_00148,2026-01-22T08:13:03Z,80.14,atm_withdrawal,DE,True,False
txn_0000357,card_00014,2026-01-11T20:30:44Z,88.61,grocery,IN,True,False
txn_0000358,card_00323,2026-01-24T04:33:15Z,160.81,entertainment,DE,True,False
txn_0000359,card_00066,2026-01-17T16:17:52Z,118.42,restaurant,GB,False,False
txn_0000360,card_00865,2026-01-27T16:04:31Z,56.38,restaurant,US,False,False
txn_0000361,card_00854,2026-01-12T16:54:46Z,14.02,travel,GB,True,False
txn_0000362,card_00227,2026-01-08T05:29:19Z,7.08,pharmacy,SG,True,False
txn_0000363,card_00216,2026-01-19T15:13:33Z,18.72,travel,US,False,False
txn_0000364,card_00707,2026-01-24T16:58:02Z,30.51,restaurant,US,True,False
txn_0000365,card_00814,2026-01-23T07:28:00Z,331.0,fuel,GB,True,False
txn_0000366,card_00248,2026-01-10T21:12:32Z,78.21,electronics,DE,True,False
txn_0000367,card_00761,2026-01-23T19:34:23Z,150.79,atm_withdrawal,DE,False,False
txn_0000368,card_00617,2026-01-05T05:39:11Z,43.17,atm_withdrawal,IN,True,False
txn_0000369,card_00433,2026-01-28T09:58:55Z,222.84,pharmacy,AE,True,False
txn_0000370,card_00238,2026-01-06T08:38:03Z,17.7,atm_withdrawal,IN,False,False
txn_0000371,card_00128,2026-01-20T16:54:58Z,186.13,travel,IN,False,False
txn_0000372,card_00134,2026-01-19T21:37:57Z,29.44,grocery,US,True,False
txn_0000373,card_00120,2026-01-08T07:18:42Z,46.2,travel,IN,False,False
txn_0000374,card_00199,2026-01-03T22:56:24Z,28.48,electronics,GB,True,False
txn_0000375,card_00150,2026-01-10T23:35:38Z,18.91,grocery,DE,False,False
txn_0000376,card_00420,2026-01-02T18:42:17Z,35.35,atm_withdrawal,DE,False,False
txn_0000377,card_00434,2026-01-24T16:31:46Z,71.9,pharmacy,SG,True,False
txn_0000378,card_00672,2026-01-17T14:37:28Z,38.9,electronics,DE,True,False
txn_0000379,card_00674,2026-01-30T09:06:45Z,22.63,travel,SG,True,False
txn_0000380,card_00773,2026-01-26T12:52:10Z,271.2,travel,SG,True,False
txn_0000381,card_00273,2026-01-21T12:34:28Z,194.69,pharmacy,DE,False,True
txn_0000382,card_00635,2026-01-07T00:47:08Z,11.09,utilities,IN,True,False
txn_0000383,card_00865,2026-01-26T21:19:21Z,9.64,fuel,AE,False,False
txn_0000384,card_00773,2026-01-29T13:24:38Z,26.56,online_retail,IN,False,False
txn_0000385,card_00866,2026-01-22T17:27:54Z,67.66,atm_withdrawal,AE,False,False
txn_0000386,card_00636,2026-01-27T06:08:52Z,323.02,electronics,DE,False,False
txn_0000387,card_00591,2026-01-28T00:54:29Z,83.92,travel,SG,True,False
txn_0000388,card_00444,2026-01-29T04:56:04Z,637.92,pharmacy,US,True,False
txn_0000389,card_00739,2026-01-01T00:32:03Z,39.54,grocery,DE,True,False
txn_0000390,card_00488,2026-01-06T19:58:50Z,43.91,entertainment,DE,False,False
txn_0000391,card_00587,2026-01-18T11:50:14Z,12.72,grocery,AE,False,True
txn_0000392,card_00195,2026-01-09T01:11:32Z,40.02,grocery,GB,True,False
txn_0000393,card_00682,2026-01-09T05:49:22Z,68.4,utilities,US,True,False
txn_0000394,card_00639,2026-01-20T00:22:40Z,832.16,electronics,IN,False,True
txn_0000395,card_00882,2026-01-15T12:42:10Z,61.29,pharmacy,IN,False,False
txn_0000396,card_00732,2026-01-06T09:44:01Z,8.0,electronics,SG,True,False
txn_0000397,card_00426,2026-01-08T13:28:54Z,29.28,grocery,GB,True,False
txn_0000398,card_00528,2026-01-02T12:10:41Z,21.15,pharmacy,SG,False,False
txn_0000399,card_00505,2026-01-16T05:38:43Z,56.89,atm_withdrawal,DE,True,False
txn_0000400,card_00485,2026-01-10T11:23:57Z,172.92,fuel,US,True,False
txn_0000401,card_00607,2026-01-03T16:42:27Z,6.88,restaurant,AE,True,False
txn_0000402,card_00805,2026-01-26T19:29:06Z,34.55,grocery,IN,True,False
txn_0000403,card_00003,2026-01-02T14:41:50Z,34.13,pharmacy,DE,False,False
txn_0000404,card_00650,2026-01-25T09:29:08Z,105.94,online_retail,DE,False,False
txn_0000405,card_00456,2026-01-27T00:17:27Z,142.69,pharmacy,AE,False,False
txn_0000406,card_00817,2026-01-21T22:30:49Z,72.86,atm_withdrawal,US,False,False
txn_0000407,card_00465,2026-01-15T06:07:17Z,280.99,utilities,IN,True,False
txn_0000408,card_00619,2026-01-12T09:57:44Z,64.27,pharmacy,US,True,False
txn_0000409,card_00883,2026-01-09T03:49:34Z,106.45,travel,AE,False,False
txn_0000410,card_00127,2026-01-01T22:31:21Z,96.01,fuel,DE,True,False
txn_0000411,card_00272,2026-01-27T09:25:55Z,72.13,online_retail,DE,True,False
txn_0000412,card_00639,2026-01-07T08:45:14Z,41.87,grocery,AE,True,False
txn_0000413,card_00136,2026-01-27T21:58:57Z,122.62,fuel,SG,True,False
txn_0000414,card_00349,2026-01-25T12:08:02Z,22.22,online_retail,DE,False,False
txn_0000415,card_00375,2026-01-08T02:52:27Z,104.33,travel,SG,False,False
txn_0000416,card_00097,2026-01-30T01:58:59Z,21.26,restaurant,IN,True,False
txn_0000417,card_00072,2026-01-18T05:28:57Z,202.16,restaurant,GB,True,False
txn_0000418,card_00176,2026-01-18T01:59:46Z,390.59,entertainment,AE,True,False
txn_0000419,card_00717,2026-01-29T20:51:33Z,269.79,grocery,AE,False,False
txn_0000420,card_00730,2026-01-04T22:23:38Z,117.16,travel,DE,True,False
txn_0000421,card_00370,2026-01-27T05:28:02Z,69.18,atm_withdrawal,IN,True,False
txn_0000422,card_00886,2026-01-22T00:48:12Z,63.16,pharmacy,IN,False,False
txn_0000423,card_00736,2026-01-25T15:17:49Z,42.66,atm_withdrawal,AE,True,False
txn_0000424,card_00790,2026-01-14T20:24:42Z,108.91,atm_withdrawal,DE,True,False
txn_0000425,card_00414,2026-01-10T23:34:18Z,87.97,travel,AE,True,False
txn_0000426,card_00827,2026-01-14T22:08:56Z,302.25,grocery,US,True,False
txn_0000427,card_00229,2026-01-08T16:55:46Z,122.8,atm_withdrawal,SG,False,False
txn_0000428,card_00121,2026-01-20T13:22:27Z,200.92,entertainment,US,False,False
txn_0000429,card_00797,2026-01-10T18:38:17Z,6.82,utilities,IN,False,False
txn_0000430,card_00531,2026-01-01T23:26:42Z,25.0,atm_withdrawal,SG,True,False
txn_0000431,card_00319,2026-01-28T02:20:23Z,48.98,online_retail,AE,True,False
txn_0000432,card_00085,2026-01-07T05:52:31Z,108.02,entertainment,US,True,False
txn_0000433,card_00011,2026-01-11T22:03:42Z,176.29,grocery,GB,True,False
txn_0000434,card_00862,2026-01-08T01:34:41Z,59.82,utilities,US,False,False
txn_0000435,card_00635,2026-01-12T21:33:30Z,27.19,entertainment,SG,False,False
txn_0000436,card_00011,2026-01-17T00:59:38Z,628.63,pharmacy,US,False,False
txn_0000437,card_00689,2026-01-11T19:18:02Z,30.97,fuel,AE,False,False
txn_0000438,card_00544,2026-01-26T13:55:44Z,102.19,online_retail,DE,True,False
txn_0000439,card_00086,2026-01-21T06:45:52Z,150.52,travel,AE,False,False
txn_0000440,card_00267,2026-01-05T08:34:13Z,219.75,electronics,AE,False,False
txn_0000441,card_00668,2026-01-24T06:04:11Z,79.84,fuel,GB,True,False
txn_0000442,card_00318,2026-01-25T20:31:43Z,38.81,travel,GB,False,False
txn_0000443,card_00784,2026-01-02T00:42:22Z,278.58,restaurant,US,True,False
txn_0000444,card_00701,2026-01-09T09:27:31Z,29.78,fuel,GB,False,False
txn_0000445,card_00157,2026-01-11T04:03:06Z,22.05,electronics,GB,False,False
txn_0000446,card_00451,2026-01-04T04:50:16Z,87.86,pharmacy,GB,False,False
txn_0000447,card_00713,2026-01-13T03:27:12Z,503.25,travel,US,False,True
txn_0000448,card_00839,2026-01-22T13:14:41Z,236.86,utilities,DE,True,False
txn_0000449,card_00182,2026-01-12T08:49:13Z,10.29,travel,DE,True,False
txn_0000450,card_00733,2026-01-09T14:24:48Z,22.2,fuel,US,True,False
txn_0000451,card_00654,2026-01-19T07:30:47Z,100.69,restaurant,US,False,False
txn_0000452,card_00698,2026-01-08T17:48:38Z,145.96,entertainment,IN,True,False
txn_0000453,card_00684,2026-01-08T05:17:06Z,130.35,restaurant,US,True,False
txn_0000454,card_00831,2026-01-26T16:32:03Z,33.17,grocery,AE,True,False
txn_0000455,card_00072,2026-01-01T01:07:57Z,427.35,grocery,US,False,False
txn_0000456,card_00307,2026-01-05T11:30:30Z,346.53,travel,US,False,False
txn_0000457,card_00679,2026-01-19T23:16:41Z,29.8,entertainment,GB,False,False
txn_0000458,card_00206,2026-01-01T01:25:59Z,52.9,entertainment,SG,True,False
txn_0000459,card_00194,2026-01-16T22:55:09Z,25.79,travel,US,True,False
txn_0000460,card_00068,2026-01-04T00:22:44Z,66.51,travel,SG,True,False
txn_0000461,card_00553,2026-01-03T18:15:08Z,132.34,utilities,DE,True,False
txn_0000462,card_00349,2026-01-26T02:54:00Z,154.71,utilities,AE,False,False
txn_0000463,card_00633,2026-01-07T00:56:19Z,18.49,online_retail,IN,False,False
txn_0000464,card_00152,2026-01-03T02:02:50Z,44.98,travel,DE,True,False
txn_0000465,card_00287,2026-01-30T07:49:41Z,269.24,electronics,GB,False,False
txn_0000466,card_00255,2026-01-05T04:35:27Z,170.79,pharmacy,GB,True,True
txn_0000467,card_00726,2026-01-20T21:39:06Z,124.59,grocery,SG,True,False
txn_0000468,card_00319,2026-01-20T23:28:11Z,14.09,utilities,AE,False,False
txn_0000469,card_00243,2026-01-08T00:45:23Z,9.19,atm_withdrawal,AE,True,False
txn_0000470,card_00350,2026-01-02T05:11:11Z,48.03,online_retail,US,False,False
txn_0000471,card_00839,2026-01-21T16:42:02Z,38.37,utilities,IN,False,False
txn_0000472,card_00099,2026-01-11T00:08:02Z,109.16,restaurant,AE,True,False
txn_0000473,card_00491,2026-01-26T13:33:59Z,182.61,pharmacy,DE,False,False
txn_0000474,card_00409,2026-01-09T10:09:58Z,53.26,restaurant,US,True,False
txn_0000475,card_00547,2026-01-24T17:55:57Z,750.12,restaurant,GB,True,False
txn_0000476,card_00239,2026-01-05T10:42:38Z,79.31,travel,AE,False,False
txn_0000477,card_00814,2026-01-12T13:45:10Z,113.86,travel,SG,True,True
txn_0000478,card_00869,2026-01-28T05:28:54Z,22.99,atm_withdrawal,GB,False,False
txn_0000479,card_00789,2026-01-09T07:11:04Z,35.5,restaurant,US,False,False
txn_0000480,card_00231,2026-01-17T12:45:06Z,10.49,utilities,IN,True,False
txn_0000481,card_00898,2026-01-25T23:26:50Z,33.21,utilities,US,False,False
txn_0000482,card_00715,2026-01-13T14:06:01Z,119.75,pharmacy,IN,True,False
txn_0000483,card_00441,2026-01-26T22:43:00Z,26.57,atm_withdrawal,DE,True,False
txn_0000484,card_00866,2026-01-08T10:05:48Z,34.67,travel,SG,True,False
txn_0000485,card_00636,2026-01-15T22:02:02Z,313.15,restaurant,GB,True,True
txn_0000486,card_00688,2026-01-02T02:10:22Z,63.1,entertainment,US,False,False
txn_0000487,card_00336,2026-01-11T18:27:35Z,109.48,fuel,GB,True,False
txn_0000488,card_00224,2026-01-23T20:33:05Z,62.6,utilities,GB,True,False
txn_0000489,card_00870,2026-01-17T16:39:14Z,32.35,electronics,US,True,False
txn_0000490,card_00004,2026-01-21T22:12:02Z,219.71,travel,GB,True,False
txn_0000491,card_00493,2026-01-11T19:26:38Z,69.41,atm_withdrawal,DE,False,False
txn_0000492,card_00125,2026-01-19T22:52:23Z,167.85,utilities,US,True,False
txn_0000493,card_00063,2026-01-16T21:55:52Z,62.22,travel,IN,False,False
txn_0000494,card_00526,2026-01-05T16:50:49Z,91.42,restaurant,AE,False,False
txn_0000495,card_00320,2026-01-28T04:49:59Z,37.51,grocery,SG,False,False
txn_0000496,card_00838,2026-01-07T23:42:24Z,33.25,atm_withdrawal,DE,True,False
txn_0000497,card_00701,2026-01-14T13:54:48Z,18.72,entertainment,IN,False,False
txn_0000498,card_00263,2026-01-14T13:46:04Z,497.93,fuel,IN,True,True
txn_0000499,card_00761,2026-01-28T00:53:50Z,67.13,online_retail,GB,False,False
